id,text_clean,text_clean_en
1771976977601425664,Wielkie otwarcie nowoczesnego stadionu w Skierniewicach!  ⚽ ️ Ogromne gratulacje dla prezydenta Krzysztofa Jażdżyka 👏 Wiele lat sportowcy i kibice czekali na budowę nowoczesnego obiektu wraz profesjonalnym zapleczem. Teraz tylko czekać na awans Unii Skierniewice do II ligi ‼ ️ ⚽ ️ ⚽ ️ ⚽ ️,"Grand opening of the modern stadium in Skierniewice!  ⚽️ Huge congratulations to President Krzysztof Jażdżyk 👏 For many years, athletes and fans have been waiting for the construction of a modern facility with professional facilities. Now just wait for Unia Skierniewice to advance to the second league ‼ ️ ⚽ ️ ⚽ ️ ⚽ ️"
1771536816677527552,"Samorządowa oferta #TrzeciaDroga  💚  💛  jest najbardziej konkretna, ponieważ stawiamy na gospodarkę i sprawdzonych, wiarygodnych ludzi. Najlepiej głosować na tych, ktorzy nie idą od ściany do ściany, lecz koncentrują się na Waszych potrzebach i regionalnych wyzwaniach 💚  💛  ","The local government offer #TrzeciaDroga 💚 💛 is the most specific because we focus on the economy and proven, reliable people. It's best to vote for those who don't go from wall to wall, but focus on your needs and regional challenges 💚 💛  "
1771453542429040896,"Za chwilę zaczynamy konwencję samorządową #TrzeciaDroga w Białymstoku! 💚  💛 
     ","We are about to start the local government convention #TrzeciaDroga in Białystok! 💚 💛 
     "
1771171012907880704,"Koniec sporu rządu z samorządem o port morski w Elblągu! Rząd sfinansuje długo wyczekiwaną budowę toru wodnego do portu. Jeszcze w tym roku rozpoczną się prace pogłębiarskie, natomiast prace dotyczące dokumentacji już trwają. Do portu wpłyną statki 100 metrowe o zanurzeniu 4,5 m. ","End of the dispute between the government and the local government over the seaport in Elbląg! The government will finance the long-awaited construction of a fairway to the port. Dredging works will begin this year, while documentation work is already underway. Ships 100 meters long with a draft of 4.5 meters will enter the port. "
1769802131953824256,"Dziękuję uczniom Liceum Ogólnokształcącego im. Marii Skłodowskiej-Curie w Rawie Mazowieckiej za wizytę w Sejmie! Trzymam kciuki za Wasze dobre wyniki w nauce a szczególnie za tych, którzy w tym roku zdają maturę! Powodzenia  🍀  🍀  🍀  🍀  ","Thank you to the students of the Secondary School. Maria Skłodowska-Curie in Rawa Mazowiecka for her visit to the Sejm! I keep my fingers crossed for your good academic results, especially for those who are taking their final exams this year! Good luck 🍀 🍀 🍀 🍀  "
1769025915902685184,Dzisiaj w Studenckim Centrum Kultury w Opolu odbyła się konwencja wyborcza Trzeciej Drogi. Kandydatki oraz kandydaci #TrzeciaDroga przedstawili swoje plany rozwoju różnych części regionu. Głosując na Trzecią Drogę wybieracie bezpieczeństwo i stawiacie na gospodarkę! 💚  💛,"Today, the Third Way election convention was held at the Student Cultural Center in Opole. #TrzeciaDroga candidates presented their plans for the development of various parts of the region. By voting for the Third Way, you choose security and choose the economy! 💚 💛"
1768723967345303808,Bardzo ważna deklaracja ! Wypełnimy nasze zobowiazania ponieważ jesteśmy rzecznikami polskich przedsiębiorców 💚  💛,A very important declaration! We will fulfill our obligations because we are advocates of Polish entrepreneurs 💚 💛
1767524944047456512,Dziękuję Panu ministrowi  za konstruktywną rozmowę!  🇵  🇱  🇩  🇪  Wspólnym celem jest stabilność i rozwój gospodarki naszych państw w obszarze branży transportowej.,"Thank you, Minister, for the constructive conversation!  🇵 🇱 🇩 🇪 The common goal is the stability and development of the economies of our countries in the area of ​​the transport industry."
1766514732394021376,"Podpisanie umowy na budowę NAJDŁUŻSZEGO tunelu w Polsce! Bardzo dobra wiadomość dla mieszkańców Małopolski, a zwłaszcza #Kraków, #NowySącz i #Limanowa  🍀  ✌ ️ ","Signing of the contract for the construction of the LONGEST tunnel in Poland! Very good news for the inhabitants of Małopolska, especially #Kraków, #NowySącz and #Limanowa 🍀 ✌ ️ "
1766482797428932864,"Spotkanie trzech ministrów z wiceprzewodniczącym Komisji Europejskiej  w Ministerstwie Infrastruktury. Rozmowy dotyczyły wzajemnych powiązań pomiędzy sprawami transportowymi, handlowymi, a także znaczenia produkcji rolno-spożywczej w relacjach pomiędzy UE a Ukrainą. ","Meeting of three ministers with the Vice-President of the European Commission at the Ministry of Infrastructure. The talks concerned the interconnections between transport and trade issues, as well as the importance of agri-food production in relations between the EU and Ukraine. "
1766394698174775552,"Na kolejowym odcinku Limanowa – Nowy Sącz powstanie najdłuższy w Polsce tunel o długości 3,8 km. Inwestycja powstanie w ramach projektu Podłęże – Piekiełko, której wartość to blisko 2 mld zł. To będzie rewolucja dla połączeń kolejowych między Krakowem a Nowym Sączem! ","The longest tunnel in Poland, 3.8 km long, will be built on the Limanowa - Nowy Sącz railway section. The investment will be made as part of the Podłęże - Piekiełko project, the value of which is nearly PLN 2 billion. This will be a revolution for railway connections between Krakow and Nowy Sącz! "
1766392995958386944,"Dziękuję za zaproszenie Robertowi Kowalczykowi, burmistrzowi Miasta Pionki oraz ciekawą dyskusję na temat rozwoju i przyszłości Pionek! Życzę powodzenia w realizacji wszystkich potrzeb samorzadowych miasta oraz ""wianuszka"", czyli gminy wiejskiej Pionki! 😀  👍  ","Thank you to Robert Kowalczyk, mayor of Pionki, for the invitation and for the interesting discussion on the development and future of Pionki! I wish you success in meeting all the needs of the local government of the city and the ""wianuszka"", i.e. the rural commune of Pionki! 😀 👍  "
1765296089740067072,"Dziękuję wszystkim, którzy wspierali rząd i polskich przewoźników w poszukiwaniu konstruktywnych rozwiązań na forum europejskim oraz w relacjach z Ukrainą!",Thank you to everyone who supported the government and Polish carriers in searching for constructive solutions on the European forum and in relations with Ukraine!
1765295960651923456,"Przełomowa decyzja KE! Przystępujemy do zmiany umowy transportowej UE-UA, kwestionowanej przez przewoźników. PL jest gospodarczym oknem na świat dla pogrążonej w wojnie UA, ale chęć pomocy nie zwalnia UE z ochrony przedsiębiorców a tym samym wspólnotowego rynku transportowego. ","A breakthrough decision of the European Commission! We are starting to amend the EU-AU transport agreement, questioned by carriers. PL is an economic window to the world for the AU, which is in the throes of war, but the willingness to help does not exempt the EU from protecting entrepreneurs and, therefore, the Community transport market. "
1764013001558917120,"Gratuluję wszystkim sportowcom, którzy zostali wyróżnieni podczas uroczystej Gali podsumowującej rok sportowy w Gminie #Opoczno. To było prawdziwe święto wszystkich sportowców i trenerów oraz sympatyków sportu. Życzę kolejnych sukcesów oraz życiowych rekordów! 🏆  ","Congratulations to all athletes who were honored during the gala summarizing the sports year in the #Opoczno Commune. It was a real celebration of all athletes, coaches and sports fans. I wish you further success and life records! 🏆  "
1763985366816604416,"V Zimowy Turniej Szachowy w Rawie Mazowieckiej  ♟ ️ Brawa dla wszystkich uczestników, szczególnie tych najmłodszych za piękną grę i wielkie umiejętności! Szachy to nie tylko  królewska gra,ale przede wszystkim nauka życia, gdzie każdy ruch determinuje następstwa! ♟ ️ ✌ ️ ","5th Winter Chess Tournament in Rawa Mazowiecka ♟ ️ Applause for all participants, especially the youngest ones, for their beautiful game and great skills! Chess is not only a royal game, but above all a lesson in life, where every move determines the consequences! ♟️ ✌️ "
1763931497684234496,"Przedstawiam Państwu Katarzynę Zagajewską  👏  kandydatkę na Wójta Gminy Rawa Mazowiecka  💚  💛  Jeżeli chcemy, żeby nasza gmina dynamicznie się rozwijała, potrzebujemy ludzi przedsiębiorczych, operatywnych, kompetentnych i pracowitych. Wszystkie potrzebne cechy posiada K. Zagajewska! ","I would like to introduce you to Katarzyna Zagajewska 👏 candidate for the Mayor of the Rawa Mazowiecka Commune 💚 💛 If we want our commune to develop dynamically, we need enterprising, efficient, competent and hard-working people. K. Zagajewska has all the necessary features! "
1762403821349748992,Kto jest odpowiedzialny za #ZielonyŁad  ⁉ ️ Koniecznie zobacz ten film!,Who is responsible for #GreenLad ⁉ ️ Be sure to see this video!
1756775085346554368,"Sportowe Talenty Powiatu Piotrkowskiego 2023 🏆 
Dzisiaj w Grabicy zostali nagrodzeni najlepsi oraz najpopularniejsi sportowcy a także trenerzy i działacze. Dziękuję wszystkim sportowcom, trenerom i działaczom za wspaniałe emocje, które mogliśmy przeżywać dzięki Waszym sukcesom! 🏆  ","Sports Talents of Piotrków County 2023 🏆 
Today in Grabica the best and most popular athletes, coaches and activists were awarded. Thank you to all athletes, coaches and activists for the great emotions we were able to experience thanks to your successes! 🏆  "
1756395177072029952,Serdecznie dziękuję licytującym za wielkie serce ❤ ️ Gratuluję zwycięzcy i zapraszam do kontaktu! 💚  💛,I would like to thank the bidders for their big hearts ❤️ Congratulations to the winner and please contact me! 💚 💛
1756385959384400128,"Wspaniałe powitanie nowego samochodu pożarniczego w OSP Lubochnia  🚒  🔥  Lekki samochód ratowniczo-gasniczy już na miejscu u strażaków 🔥  🚒  Piękny zwyczaj, prawda? 🚒  🔥  👍  ","A great welcome to the new fire truck at the Lubochnia Volunteer Fire Department 🚒 🔥 A light rescue and firefighting vehicle is already on site with the firefighters 🔥 🚒 A beautiful custom, isn't it? 🚒 🔥 👍  "
1754632268700667904,"Panie Zbigniewie, proszę tak źle nie życzyć Rawie Mazowieckiej. Rawian chcą zarówno w Łodzi jak i Warszawie, a i w Rzymie czasami się pytają kiedy przyjedziemy ⚽ ️ 😃 PS: a ""ten nowy kandydat"" który, jak sam twierdzi ""nigdy nie był na żadnym meczu"" to dopiero ciekawostka sportowa 🧐  ✈ ️ ","Mr. Zbigniew, please don't wish such ill wishes on Rawa Mazowiecka. They want Rawian both in Łódź and Warsaw, and even in Rome they sometimes ask when we will arrive ⚽ ️ 😃 PS: and ""this new candidate"" who, as he claims, ""has never been to any match"" is just a sports curiosity 🧐 ✈ ️ "
1750983835104203008,#TrzeciaDroga i przyjaciele  💚  💛  Spotkanie noworoczne 2024 w Tomaszowie Mazowieckim  🍀,#TrzeciaDroga and friends 💚 💛 New Year's meeting 2024 in Tomaszów Mazowiecki 🍀
1749041928971157504,W Piotrkowie Trybunalskim W. Witos spędził ostanią w swoim życiu Wigilię Bożego Narodzenia. W mieszkaniu państwa Świerzyńskich w Piotrkowie Tryb. Witos przebywał od 16 grudnia 1944 roku do połowy stycznia 1945 roku. W 150. rocznicę jego urodzin składamy kwiaty pod jego pomnikiem.,"W. Witos spent the last Christmas Eve in his life in Piotrków Trybunalski. In the Świerzyński family's apartment in Piotrków Tryb. Witos stayed from December 16, 1944 to mid-January 1945. On the 150th anniversary of his birth, we lay flowers at his monument."
1749026387149672704,Obchody 150. rocznicy urodzin Wincentego Witosa w Rawie Mazowieckiej  🇵  🇱  🍀,Celebration of the 150th anniversary of the birth of Wincenty Witos in Rawa Mazowiecka 🇵 🇱 🍀
1749000418431058176,"8 drużyn zmierzyło się w organizowanym już po raz 22. Turnieju Halowym Piłki Nożnej im. Z. Bińka. Organizatorem wydarzenia byli niezwodni działacze klubu Szczerbiec Wolbórz, którym serdecznie dziękuję za współpracę i możliwość objęcia partonatem tego wspaniałego wydarzenia! ⚽ ️ 🍀  ⚽ ️ ","8 teams competed in the 22nd edition of the Indoor Football Tournament. Z. Bińka. The event was organized by the reliable activists of the Szczerbiec Wolbórz club, to whom I would like to thank them very much for their cooperation and the opportunity to be a part of this wonderful event! ⚽️ 🍀 ⚽️ "
1748984532949192960,Sejm RP w uznaniu wybitnych zasług przywódcy ruchu ludowego i w związku ze 150. rocznicą jego urodzin ustanowił rok 2024 Rokiem W. Witosa. W dniu urodzin trzykrotnego premiera Rzeczypospolitej Polskiej złożyliśmy kwiaty pod tablicą upamiętniającą Witosa w Tomaszowie Mazowieckim.,"The Sejm of the Republic of Poland, in recognition of the outstanding achievements of the leader of the people's movement and in connection with the 150th anniversary of his birth, established 2024 as the Year of W. Witos. On the birthday of the three-time Prime Minister of the Republic of Poland, we laid flowers at the plaque commemorating Witos in Tomaszów Mazowiecki."
1746223610514067456," Poruszył Pan bardzo ważny temat, który jest na mojej liście spraw do opracowania w spójnej koncepcji. Zapraszam do merytorycznej współpracy.", You raised a very important topic that is on my list of issues to be developed in a coherent concept. I invite you to substantive cooperation.
1745910201754996736,"  Ustaliłem bardzo wiele konkretnych rozwiązań zarówno z protestującymi, Ukrainą jak i Komisją Europ., np odstępstwo od e-kolejki na DPG Malhowice po zakończeniu protestu. Doraźne jak i systemowe rozwiązania - teraz tylko czas i spokój zdecyduje o efektach naszych wspólnych działań","  I agreed on many specific solutions both with the protesters, Ukraine and the European Commission, e.g. a derogation from the e-queue at DPG Malhowice after the end of the protest. Ad hoc and systemic solutions - now only time and peace will determine the effects of our joint actions"
